Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
29-Jul-20,2020-07-29,Deceased,775,1,65,0,4,4,0,4,0,0,26,3,24,7,0,15,5,90,1,2,0,14,298,1,0,0,0,6,0,25,10,0,82,12,0,33,2,41,0
30-Jul-20,2020-07-30,Confirmed,54968,42,10167,74,2112,2082,38,256,35,0,1093,215,1159,623,103,450,505,6128,506,31,0,834,11147,47,19,13,53,1203,121,510,1156,14,5864,1811,219,3705,199,2434,0
30-Jul-20,2020-07-30,Recovered,37425,0,4618,150,1248,1169,36,285,17,0,1091,221,879,920,55,520,115,3793,794,14,0,723,8860,19,3,19,30,807,84,296,922,16,5295,821,284,996,185,2140,0
30-Jul-20,2020-07-30,Deceased,784,1,68,0,2,12,0,1,0,0,29,3,22,4,0,17,4,83,2,1,0,13,266,3,0,0,0,10,1,9,13,0,100,13,0,57,4,46,0
31-Jul-20,2020-07-31,Confirmed,57486,78,10376,107,1862,2986,35,336,46,0,1195,209,1153,711,58,490,915,5483,1310,26,0,838,10320,116,20,0,127,1499,174,663,1147,29,5881,1986,274,4422,118,2496,0
31-Jul-20,2020-07-31,Recovered,36554,13,3840,91,1277,1977,20,309,41,0,1206,206,833,887,72,375,167,3094,864,1,0,614,7543,17,5,13,10,772,142,225,614,17,5778,816,365,2060,172,2118,0
31-Jul-20,2020-07-31,Deceased,764,2,68,0,4,13,1,3,0,0,27,3,22,4,0,12,3,84,3,0,0,10,265,1,0,0,0,9,1,16,13,0,94,14,0,43,4,45,0
01-Aug-20,2020-08-01,Confirmed,55117,88,9276,83,1457,3521,28,235,45,0,1118,280,1136,793,70,613,790,5172,1129,58,0,808,9601,135,33,5,138,1602,134,944,1160,11,5879,2083,252,3587,264,2589,0
01-Aug-20,2020-08-01,Recovered,51368,12,12750,51,1085,1823,16,380,30,0,1201,227,875,853,43,654,170,3860,752,13,0,698,10725,10,37,6,5,756,98,341,823,38,7010,1114,136,2471,162,2143,0
01-Aug-20,2020-08-01,Deceased,854,2,58,0,3,14,3,1,0,0,26,3,24,7,0,11,8,98,8,0,0,9,322,1,0,0,0,11,2,19,14,0,99,11,2,47,3,48,0
02-Aug-20,2020-08-02,Confirmed,52672,98,8555,24,1178,2762,38,181,55,0,961,337,1101,761,69,444,455,5532,1169,4,0,921,9509,75,18,57,104,1434,200,790,1167,8,5875,1891,141,3873,146,2739,0
02-Aug-20,2020-08-02,Recovered,40355,16,6272,27,942,1164,15,381,49,0,1186,230,805,610,57,256,169,4077,688,0,0,581,9926,38,12,5,8,681,111,391,548,20,5517,1088,142,2023,107,2213,0
02-Aug-20,2020-08-02,Deceased,760,1,67,0,4,10,1,3,0,0,15,5,22,5,0,8,4,84,1,0,0,10,260,1,0,0,0,11,1,18,12,0,98,10,4,53,3,49,0
03-Aug-20,2020-08-03,Confirmed,50488,96,7822,60,2371,2297,43,212,35,0,805,286,1009,654,115,590,941,4752,961,19,0,750,8968,89,28,26,194,1384,176,674,1145,30,5609,983,0,4441,207,2716,0
03-Aug-20,2020-08-03,Recovered,43070,21,5786,67,1044,1871,8,265,62,0,937,208,974,780,99,905,112,4775,815,1,0,549,10221,29,0,8,9,1119,102,416,835,8,5800,1019,0,2036,101,2088,0
03-Aug-20,2020-08-03,Deceased,806,2,63,0,4,14,0,3,0,0,17,3,22,7,0,11,7,98,2,0,0,14,266,0,0,0,0,12,4,19,13,0,109,11,0,48,4,53,0
04-Aug-20,2020-08-04,Confirmed,51282,98,9747,32,2886,2464,46,382,43,0,674,259,1020,623,61,390,570,6259,1083,49,0,797,7760,98,15,6,276,1384,165,488,1124,95,5063,1286,131,2948,208,2752,0
04-Aug-20,2020-08-04,Recovered,51220,14,6953,42,993,2252,9,357,54,0,972,238,898,756,52,824,405,6772,1021,18,0,1315,12326,48,66,16,2,1409,126,609,781,2,6501,1066,70,1878,309,2066,0
04-Aug-20,2020-08-04,Deceased,849,2,67,0,6,13,1,8,0,0,12,4,25,8,0,10,4,110,3,0,0,12,300,0,0,0,0,10,2,20,13,0,108,12,1,39,5,54,0
05-Aug-20,2020-08-05,Confirmed,56626,99,10128,65,2284,2701,64,295,45,0,1076,348,1073,752,37,559,978,5619,1195,58,0,652,10309,75,22,3,93,1337,286,841,1166,17,5175,2012,122,4078,246,2816,0
05-Aug-20,2020-08-05,Recovered,45583,49,8729,105,1471,1610,0,258,41,0,890,173,1046,734,52,388,627,5407,1234,37,0,650,6165,48,9,4,26,1255,131,452,1017,4,6031,1139,50,3287,386,2078,0
05-Aug-20,2020-08-05,Deceased,919,2,77,0,6,20,0,2,0,0,11,4,23,7,0,9,7,100,7,0,0,17,334,0,0,0,2,11,7,29,13,0,112,13,2,40,3,61,0
06-Aug-20,2020-08-06,Confirmed,62170,96,10328,93,2372,3416,57,523,43,0,1299,191,1034,755,131,499,708,6805,1298,3,0,830,11514,124,51,33,82,1699,188,1035,1151,29,5684,2092,98,4586,369,2954,0
06-Aug-20,2020-08-06,Recovered,50141,29,8516,35,1332,1450,62,217,36,0,1008,166,917,680,103,464,768,5602,800,13,0,838,10854,43,6,2,134,1150,140,716,1282,50,6272,1289,68,2844,194,2061,0
06-Aug-20,2020-08-06,Deceased,899,2,72,0,5,19,0,6,0,0,15,2,27,3,0,10,9,93,3,0,0,17,316,1,0,0,0,11,5,26,12,0,110,13,1,61,4,56,0
07-Aug-20,2020-08-07,Confirmed,61455,99,10171,101,2679,3646,47,388,44,0,1192,333,1074,751,103,473,726,6670,1251,19,0,734,10483,249,16,21,77,1833,241,1039,1161,25,5880,2207,128,4404,278,2912,0
07-Aug-20,2020-08-07,Recovered,50387,70,7594,81,1585,2445,43,231,41,0,1108,142,1370,804,89,510,897,3951,814,17,0,719,10906,21,66,0,5,1810,106,381,1064,53,6488,1136,67,3432,304,2037,0
07-Aug-20,2020-08-07,Deceased,936,3,89,0,6,12,3,10,0,0,23,4,22,9,0,13,6,100,5,2,0,16,300,2,0,0,1,12,5,22,10,0,119,12,5,63,10,52,0
08-Aug-20,2020-08-08,Confirmed,65156,129,10080,68,2218,3992,52,447,51,0,1404,259,1101,789,114,463,986,7178,1420,25,0,859,12822,169,17,8,31,1643,261,998,1171,6,5883,2256,146,4660,501,2949,0
08-Aug-20,2020-08-08,Recovered,52135,75,9151,104,1782,2408,52,263,51,0,1130,207,1135,587,127,449,834,5006,1715,20,0,732,11081,1,12,8,69,1544,140,820,968,11,5043,1091,224,2999,232,2064,0
08-Aug-20,2020-08-08,Deceased,875,1,97,0,8,19,1,3,0,0,16,2,23,7,0,10,9,93,4,0,0,15,275,1,1,0,0,15,5,23,11,0,118,14,1,47,5,51,0
09-Aug-20,2020-08-09,Confirmed,62117,139,10820,38,1123,3934,89,293,45,0,1300,506,1078,792,107,507,688,5985,1211,49,0,868,12248,118,39,41,93,1734,259,975,1169,6,5994,1982,147,4571,230,2939,0
09-Aug-20,2020-08-09,Recovered,54474,148,9097,52,1734,2642,32,227,28,0,1225,193,1311,750,100,336,673,4670,970,8,0,667,13348,117,67,2,11,1543,147,459,1072,80,6020,1669,92,2817,171,1996,0
09-Aug-20,2020-08-09,Deceased,1013,0,97,0,5,10,1,6,0,0,13,3,25,9,1,13,17,107,2,0,0,19,390,0,0,0,1,14,7,24,11,0,119,12,4,41,8,54,0
10-Aug-20,2020-08-10,Confirmed,53016,135,7665,76,2900,3021,80,477,62,0,707,317,1056,794,92,470,630,4267,1184,29,0,866,9181,100,53,12,230,1528,242,986,1173,44,5914,1256,62,4113,389,2905,0
10-Aug-20,2020-08-10,Recovered,47362,61,6924,110,1261,2824,100,208,50,0,1070,213,1138,711,24,372,750,5218,784,15,0,654,6711,78,8,25,69,1236,154,416,825,13,6037,1587,267,4074,167,3208,0
10-Aug-20,2020-08-10,Deceased,887,0,80,0,6,21,0,3,0,0,20,5,20,6,2,6,12,114,7,0,0,19,293,0,0,0,0,16,2,18,11,0,114,10,1,51,9,41,0
11-Aug-20,2020-08-11,Confirmed,61252,139,9024,96,2669,4071,75,360,39,0,1257,415,1118,798,34,564,683,6257,1417,53,0,843,11088,88,27,3,20,1341,276,1000,1217,3,5834,1896,164,5041,411,2931,0
11-Aug-20,2020-08-11,Recovered,56461,40,9113,42,1487,2900,11,222,41,0,727,272,1140,590,68,604,807,6473,1426,18,0,922,10014,33,12,0,12,1785,177,1055,1339,24,6005,1788,213,3865,169,3067,0
11-Aug-20,2020-08-11,Deceased,835,1,87,0,4,15,1,5,0,0,8,6,23,11,1,12,5,86,5,0,0,18,256,1,0,0,-1,12,2,32,11,0,118,8,1,56,2,49,0
12-Aug-20,2020-08-12,Confirmed,67066,136,9597,103,4593,3741,81,567,39,0,1113,480,1152,797,139,482,788,7883,1212,41,0,870,12712,41,37,25,87,1876,481,1020,1213,17,5871,1897,110,4475,454,2936,0
12-Aug-20,2020-08-12,Recovered,57759,80,6676,25,2136,3029,8,269,35,0,1021,161,977,612,89,544,1642,7034,880,19,0,643,13408,76,7,7,128,1673,144,422,1249,16,5633,1920,182,4072,217,2725,0
12-Aug-20,2020-08-12,Deceased,950,0,93,0,6,9,1,5,0,0,14,3,18,3,0,8,8,113,6,0,0,15,344,0,0,0,0,9,5,39,11,0,119,9,0,54,4,54,0
13-Aug-20,2020-08-13,Confirmed,64141,137,9996,82,2796,3906,91,478,46,0,956,570,1092,793,180,536,693,6706,1564,38,0,1014,11813,130,14,1,50,1981,299,1027,1314,1,5835,1931,121,4537,416,2997,0
13-Aug-20,2020-08-13,Recovered,54776,95,9499,59,2174,2439,53,150,38,0,913,271,1046,792,73,779,816,8609,766,8,0,596,9115,64,30,13,26,1422,152,627,171,31,5146,1780,74,4125,327,2497,0
13-Aug-20,2020-08-13,Deceased,1006,1,82,1,8,10,1,8,0,0,14,2,18,8,1,11,7,103,3,0,0,17,413,1,0,0,0,9,6,31,11,0,119,11,1,50,3,56,0
14-Aug-20,2020-08-14,Confirmed,65610,149,8943,95,2706,3911,86,529,41,0,1192,476,1087,797,58,540,1175,7908,1569,30,0,796,12608,86,35,8,154,1977,315,1077,1278,149,5890,1921,164,4512,313,3035,0
14-Aug-20,2020-08-14,Recovered,56920,108,9779,32,2310,2800,15,199,31,0,790,245,1083,862,116,640,665,6940,1304,21,0,570,10484,65,34,4,59,1305,181,489,2078,42,5556,1210,103,3740,488,2572,0
14-Aug-20,2020-08-14,Deceased,989,2,97,1,6,16,0,13,0,0,11,2,15,7,0,11,15,104,10,0,0,16,364,0,0,0,0,10,4,25,13,0,117,9,2,55,4,60,0
15-Aug-20,2020-08-15,Confirmed,63986,120,8732,51,1057,3536,81,486,64,0,1276,369,1094,796,119,532,547,8818,1608,30,0,1019,12020,192,64,56,18,2496,359,1028,1287,68,5860,1863,167,4774,325,3074,0
15-Aug-20,2020-08-15,Recovered,53116,96,10414,21,1593,3368,27,189,72,0,1143,331,1015,591,81,734,503,6629,803,4,0,948,6844,78,15,9,123,1521,215,535,1357,38,5236,1912,73,3705,246,2647,0
15-Aug-20,2020-08-15,Deceased,952,0,87,0,7,15,0,4,0,0,10,5,19,10,0,7,5,114,7,1,0,13,322,0,0,0,0,9,0,40,16,0,127,10,4,58,4,58,0
16-Aug-20,2020-08-16,Confirmed,58096,93,8012,43,1317,2187,93,576,35,0,652,300,1120,743,163,449,552,7040,1530,39,0,1022,11111,179,82,64,54,2924,378,1165,1317,19,5950,1102,127,4357,235,3066,0
16-Aug-20,2020-08-16,Recovered,57404,98,10117,37,1929,3891,19,189,47,0,1310,287,959,662,88,267,566,6680,1099,49,0,685,8837,194,79,15,101,1550,219,568,1350,12,6019,1930,63,4201,352,2935,0
16-Aug-20,2020-08-16,Deceased,952,4,88,0,7,22,1,8,0,0,8,6,20,10,0,15,15,116,10,4,0,11,288,3,0,0,0,10,4,41,14,0,125,9,5,56,1,51,0
17-Aug-20,2020-08-17,Confirmed,54298,46,6780,40,2792,2525,114,404,27,0,787,355,1033,887,18,422,843,6317,1725,18,0,930,8493,118,44,12,61,2244,297,1489,1334,20,5890,894,143,3798,318,3080,0
17-Aug-20,2020-08-17,Recovered,58172,99,7866,85,1519,4140,46,363,49,0,740,283,1083,1009,114,353,601,7071,1131,12,0,987,11391,102,4,1,108,1503,184,749,1050,28,5667,2006,135,4376,385,2932,0
17-Aug-20,2020-08-17,Deceased,880,1,82,0,8,5,1,8,0,0,18,7,15,12,0,6,11,115,13,0,0,23,228,1,0,0,0,10,4,50,11,0,120,10,4,66,6,45,0
18-Aug-20,2020-08-18,Confirmed,64999,84,9652,134,2534,3257,89,808,51,0,1374,339,1126,896,61,434,1241,7665,1758,44,0,990,11119,78,39,26,65,2239,367,1705,1347,20,5709,1682,205,4218,468,3175,0
18-Aug-20,2020-08-18,Recovered,60455,96,9211,56,1560,4034,60,249,39,0,1146,298,1131,688,89,590,361,8387,1365,27,0,688,9356,55,6,7,134,1535,282,1582,1306,54,5850,2070,118,4799,239,2987,0
18-Aug-20,2020-08-18,Deceased,1099,1,88,0,6,16,0,8,0,0,12,5,20,7,0,13,10,139,6,3,0,13,422,1,0,0,0,9,9,36,11,1,121,8,3,70,6,55,0
19-Aug-20,2020-08-19,Confirmed,69196,75,9742,75,2116,2884,91,752,37,0,1398,342,1145,994,176,708,967,8642,2333,38,0,976,13165,111,78,45,38,2589,356,1683,1312,25,5795,1763,236,5076,264,3169,0
19-Aug-20,2020-08-19,Recovered,59365,108,8061,73,2054,3838,108,338,48,0,1320,357,1120,758,69,611,857,7201,1217,2,0,762,9011,96,40,5,42,1621,403,941,1003,34,6384,1789,93,5620,408,2973,0
19-Aug-20,2020-08-19,Deceased,979,0,86,0,10,10,1,6,0,0,9,8,17,10,2,11,13,126,7,1,0,18,346,0,0,0,0,10,6,22,12,1,116,8,3,53,14,53,0
20-Aug-20,2020-08-20,Confirmed,68518,76,9393,116,1735,2451,119,1052,34,0,1215,424,1175,996,127,683,638,7385,1968,29,0,1142,14647,49,126,14,25,2898,540,1741,1330,58,5986,1724,190,4824,411,3197,0
20-Aug-20,2020-08-20,Recovered,61873,109,8846,71,2772,3585,39,554,46,0,1059,350,1123,737,93,728,754,6231,1217,39,0,1065,12243,117,5,18,215,1641,322,334,1227,38,5742,1195,68,5863,301,3126,0
20-Aug-20,2020-08-20,Deceased,981,1,95,0,8,6,0,8,0,0,22,2,16,11,2,6,8,102,9,0,0,12,326,0,0,0,0,8,8,37,11,0,116,10,0,95,9,53,0
21-Aug-20,2020-08-21,Confirmed,68519,67,9544,60,1856,2461,116,873,53,0,1250,385,1204,1203,190,654,1258,7571,1983,56,0,1147,14161,124,57,21,36,2698,302,1503,1335,46,5995,1457,256,4905,447,3245,0
21-Aug-20,2020-08-21,Recovered,62858,106,8827,32,2476,3678,36,283,39,0,1082,477,1324,620,149,580,1052,6561,1419,13,0,987,11749,259,19,18,153,1927,300,856,1306,7,5764,1781,86,5567,243,3082,0
21-Aug-20,2020-08-21,Deceased,953,1,91,0,6,14,2,8,0,0,13,9,14,7,2,15,11,93,12,1,0,14,339,2,0,0,0,10,6,34,12,0,101,8,4,64,5,55,0
22-Aug-20,2020-08-22,Confirmed,70067,61,10276,97,1560,2238,145,704,40,0,1412,306,1212,1161,167,610,907,7330,2172,77,0,1226,14492,83,93,8,16,2819,518,1316,1310,45,5980,2474,280,5217,483,3232,0
22-Aug-20,2020-08-22,Recovered,59101,109,8593,103,2045,3531,45,372,50,0,1230,479,980,600,107,593,814,7626,1292,20,0,872,9241,194,20,1,92,1773,373,409,1648,37,5603,1768,410,4638,345,3088,0
22-Aug-20,2020-08-22,Deceased,918,0,97,0,7,13,0,10,0,0,14,5,14,12,4,15,13,93,15,2,0,21,297,2,1,0,1,9,8,45,11,0,80,7,1,70,3,48,0
23-Aug-20,2020-08-23,Confirmed,61749,52,7895,40,1272,2247,142,704,36,0,1450,209,1101,1096,106,666,1075,5938,1908,69,0,1263,10441,114,106,15,51,2993,410,1136,1345,22,5975,2384,331,5325,558,3274,0
23-Aug-20,2020-08-23,Recovered,56896,110,7449,69,3259,3082,21,537,42,0,1250,453,972,809,120,434,950,4996,1110,22,0,991,8157,161,7,38,128,2129,350,2226,1180,0,6047,1851,121,4318,459,3048,0
23-Aug-20,2020-08-23,Deceased,846,1,93,0,8,9,4,7,0,0,16,4,14,6,0,9,8,68,5,2,0,23,258,0,1,0,0,10,8,50,11,0,97,11,2,59,5,57,0
24-Aug-20,2020-08-24,Confirmed,59696,44,8601,49,1879,1227,117,1136,18,0,1061,139,1067,1074,100,428,940,5851,1242,51,0,1292,11015,116,59,0,28,2949,337,1505,1346,43,5967,1842,200,4601,405,2967,0
24-Aug-20,2020-08-24,Recovered,66305,129,8741,130,2190,2908,154,493,39,0,1200,437,1021,583,123,373,889,8061,1238,26,0,841,14219,97,13,2,102,2519,285,1829,1276,63,6129,1825,159,4494,432,3285,0
24-Aug-20,2020-08-24,Deceased,854,2,86,0,10,17,0,9,0,0,13,4,13,10,0,7,17,127,11,0,0,17,212,0,0,0,0,10,5,43,12,0,97,6,1,61,7,57,0
25-Aug-20,2020-08-25,Confirmed,66873,41,9927,100,1973,1444,174,1287,21,0,1544,392,1096,1148,53,701,1056,8161,2375,90,0,1379,10425,82,42,35,38,2752,567,1293,1370,29,5951,2579,293,5006,485,2964,0
25-Aug-20,2020-08-25,Recovered,64151,139,9419,81,1724,3169,67,308,33,0,1155,315,1011,1091,164,389,725,6814,1456,32,0,1079,12300,99,43,3,215,2545,331,788,1526,120,6998,1752,73,4647,289,3251,0
25-Aug-20,2020-08-25,Deceased,1066,2,92,0,8,17,3,15,0,0,17,9,20,10,1,14,12,148,10,1,0,19,329,2,0,0,0,9,8,49,13,0,107,9,6,72,6,58,0
26-Aug-20,2020-08-26,Confirmed,75995,40,10830,143,2179,2163,167,1209,22,0,1693,497,1197,1397,167,704,1137,8580,2476,31,0,1064,14888,141,32,14,26,3371,504,1513,1345,11,5958,3018,329,5640,535,2974,0
26-Aug-20,2020-08-26,Recovered,56191,78,8473,55,2148,2234,87,413,41,0,1154,287,1047,1117,62,599,736,7249,1351,31,0,936,7637,17,42,9,0,3343,213,1086,1453,22,5606,1060,160,3808,323,3314,0
26-Aug-20,2020-08-26,Deceased,1017,4,81,0,14,9,1,10,0,0,17,8,17,11,2,19,15,133,13,1,0,17,295,1,0,0,0,13,8,41,12,0,118,10,4,82,6,55,0
27-Aug-20,2020-08-27,Confirmed,76827,33,10621,78,2036,1860,188,1438,42,0,1840,456,1190,1293,180,655,1365,9386,2406,41,0,1317,14857,140,80,7,6,3384,504,1746,1345,56,5981,2795,385,5391,728,2997,0
27-Aug-20,2020-08-27,Recovered,59620,65,8528,58,2345,2931,177,462,56,0,1130,356,1193,1077,198,528,633,7866,2067,60,0,1207,9136,128,25,27,124,2510,275,741,1006,75,5870,872,123,4331,251,3189,0
27-Aug-20,2020-08-27,Deceased,1066,1,92,0,4,9,2,14,0,0,22,6,17,12,1,14,15,141,10,2,0,24,355,0,1,0,0,7,10,37,13,0,109,8,2,76,9,53,0
28-Aug-20,2020-08-28,Confirmed,76657,32,10526,112,2560,1998,160,1245,31,0,1808,523,1272,1298,136,696,1137,8960,2543,48,0,1252,14427,118,110,29,21,3682,590,1542,1355,34,5996,2932,509,5405,588,2982,0
28-Aug-20,2020-08-28,Recovered,64475,70,8463,88,1763,2749,130,502,47,0,1446,429,1050,1020,141,651,1019,7464,2097,74,0,943,11607,100,59,14,115,2503,319,2036,1448,33,5752,1580,142,4986,349,3286,0
28-Aug-20,2020-08-28,Deceased,1019,0,81,2,8,12,2,6,0,0,20,4,14,15,0,7,12,136,7,1,0,17,331,2,1,0,0,8,9,51,12,0,102,11,4,77,11,56,0
29-Aug-20,2020-08-29,Confirmed,78479,31,10548,132,2427,2087,261,1513,15,0,1954,547,1282,1391,144,546,1299,8324,2397,63,0,1442,16286,117,43,0,46,3252,532,1470,1407,26,6352,2751,443,5633,706,3012,0
29-Aug-20,2020-08-29,Recovered,64982,75,8976,45,1440,2629,141,709,29,0,1449,433,1111,1001,117,648,1078,8110,2225,31,0,1017,11541,129,77,70,58,2888,431,1083,938,11,6045,1675,198,4862,400,3312,0
29-Aug-20,2020-08-29,Deceased,943,2,82,0,3,5,0,11,0,0,15,3,13,9,1,7,9,115,6,4,0,22,328,1,0,0,0,14,12,41,13,0,87,9,5,62,11,53,0
30-Aug-20,2020-08-30,Confirmed,79461,23,10603,157,1980,2078,170,1346,32,0,2024,451,1272,1295,164,786,1323,8852,2154,35,0,1558,16408,152,60,5,71,3014,571,1678,1450,25,6495,2924,447,6175,664,3019,0
30-Aug-20,2020-08-30,Recovered,60422,67,9067,68,1417,2231,48,485,53,0,1249,457,1095,909,142,490,1232,7101,1766,12,0,1054,7690,53,14,5,109,2519,457,1656,2122,25,6406,1638,195,4802,480,3308,0
30-Aug-20,2020-08-30,Deceased,960,1,88,0,7,9,7,7,0,0,22,5,17,12,1,9,12,106,7,2,0,29,296,0,0,0,0,12,10,56,13,0,94,10,4,67,7,50,0
31-Aug-20,2020-08-31,Confirmed,68766,28,10004,78,3266,1324,191,1411,27,0,1358,414,1280,1450,171,535,3221,6495,1530,43,0,1532,11852,140,25,3,28,2602,284,1466,1466,25,5956,1873,321,4782,592,2993,0
31-Aug-20,2020-08-31,Recovered,64435,61,8772,63,1531,2267,135,686,39,0,1507,391,1025,1052,65,505,695,7238,1693,117,0,1190,11158,91,113,0,41,4053,366,1280,1719,5,6008,1849,201,4597,604,3318,0
31-Aug-20,2020-08-31,Deceased,816,1,85,0,10,6,4,8,0,0,18,9,14,7,3,9,7,113,7,0,0,20,184,0,0,0,0,10,7,49,13,0,91,9,5,63,12,52,0
01-Sep-20,2020-09-01,Confirmed,78168,28,10368,100,2684,1928,204,1884,19,0,2312,588,1310,1694,139,525,2177,9058,1140,52,0,1525,15765,130,72,1,53,3025,355,1516,1470,18,5928,2734,509,5343,571,2943,0
01-Sep-20,2020-09-01,Recovered,62145,67,9350,94,1434,2029,120,578,41,0,1050,273,1131,1163,173,469,1006,5159,2111,104,0,1335,10978,120,73,21,133,3484,341,1120,1312,12,6031,2325,221,4537,404,3346,0
01-Sep-20,2020-09-01,Deceased,892,0,84,0,9,15,1,10,0,0,18,2,14,17,4,14,11,0,4,1,0,32,320,1,2,0,0,11,12,59,13,1,96,9,10,56,11,55,0
02-Sep-20,2020-09-02,Confirmed,82860,26,10392,148,3555,1969,239,2296,44,0,2509,636,1305,1792,161,641,1029,9860,1547,52,0,1424,17433,125,77,8,14,3219,391,1481,1511,34,5990,2892,566,5682,836,2976,0
02-Sep-20,2020-09-02,Recovered,67874,44,8454,96,1834,1803,119,653,17,0,1858,209,1141,1040,69,595,1598,6287,2129,29,0,1132,13959,157,83,49,22,3303,293,1595,2550,23,5891,2240,193,4687,425,3297,0
02-Sep-20,2020-09-02,Deceased,913,1,72,0,8,13,2,12,0,0,19,10,12,15,1,15,10,0,7,0,0,27,292,0,1,0,0,11,13,106,12,0,98,10,5,74,11,56,0
03-Sep-20,2020-09-03,Confirmed,84156,37,10199,214,3054,1922,276,2284,29,0,2737,713,1325,1881,199,1079,1618,8865,1553,55,0,1672,18105,102,109,20,49,3631,424,1526,1553,34,5892,2817,590,5662,946,2984,0
03-Sep-20,2020-09-03,Recovered,67491,65,9499,92,1971,1572,213,730,20,0,1528,302,1126,1014,98,680,1139,7122,1950,32,0,1091,13988,167,75,10,101,3278,311,1529,546,44,6110,2611,186,4448,508,3335,0
03-Sep-20,2020-09-03,Deceased,979,1,75,1,7,6,4,16,0,0,19,8,16,19,5,11,6,0,10,0,0,30,391,3,0,0,0,8,7,72,14,1,92,10,8,75,9,55,0
04-Sep-20,2020-09-04,Confirmed,87115,34,10776,201,2891,1978,203,2667,51,0,2914,508,1320,1884,215,1047,1559,9280,2479,95,0,1658,19218,90,108,6,41,3267,591,1498,1570,105,5976,2478,524,6074,831,2978,0
04-Sep-20,2020-09-04,Recovered,69625,40,12334,113,2020,1435,222,658,43,0,1751,386,1218,1282,107,676,1157,6161,2716,46,0,1042,13289,125,75,12,37,2980,395,1272,679,17,6334,2011,179,5006,502,3305,0
04-Sep-20,2020-09-04,Deceased,950,1,76,0,15,13,5,22,0,0,13,8,14,19,2,12,3,0,11,0,0,30,378,3,1,0,0,9,20,49,13,0,79,10,3,71,12,58,0
05-Sep-20,2020-09-05,Confirmed,90600,35,10825,139,2698,1727,234,2529,21,0,2973,592,1311,2289,188,1251,1758,9746,2655,61,0,1636,20800,184,182,16,21,3543,394,1514,1566,58,5870,2511,691,6590,950,3042,0
05-Sep-20,2020-09-05,Recovered,73161,41,11941,101,2343,1965,185,879,28,0,1920,534,1148,1409,21,489,2287,9102,2111,42,0,1392,10801,76,59,32,68,3443,433,1306,1346,26,5859,2579,271,5141,535,3248,0
05-Sep-20,2020-09-05,Deceased,916,1,71,0,7,9,1,19,0,0,25,9,16,22,4,15,15,0,11,0,0,30,312,1,1,0,0,7,18,69,14,0,64,11,7,81,18,58,0
06-Sep-20,2020-09-06,Confirmed,91725,40,10794,86,1537,1797,261,2100,38,0,3256,374,1335,2277,397,1316,1266,9319,3082,40,0,1694,23350,139,89,31,50,3810,466,1946,1593,9,5783,2574,603,6518,668,3087,0
06-Sep-20,2020-09-06,Recovered,69630,47,11915,91,1763,1924,149,711,27,0,2188,558,1212,1471,197,403,1854,9575,2196,24,0,1238,7826,189,29,19,77,2590,525,1606,1616,24,5820,2927,262,4779,591,3207,0
06-Sep-20,2020-09-06,Deceased,1005,0,70,0,8,4,2,24,0,0,29,7,14,25,1,14,7,95,10,0,0,29,328,2,1,0,0,8,16,54,15,0,85,9,8,77,11,52,0
07-Sep-20,2020-09-07,Confirmed,75015,27,8368,180,2785,1369,232,2017,15,0,2077,344,1330,2224,245,1013,1557,5773,1648,28,0,1885,16429,84,29,21,42,3861,284,2110,1580,29,5776,1802,399,5568,807,3077,0
07-Sep-20,2020-09-07,Recovered,74116,46,10055,124,2250,1845,295,979,20,0,2411,588,1276,1560,221,433,1366,7897,2246,60,0,1022,14922,194,4,0,178,3034,503,1565,1566,25,5930,2711,303,4993,473,3021,0
07-Sep-20,2020-09-07,Deceased,1129,0,70,0,10,7,3,15,0,0,32,9,15,23,1,17,13,141,12,0,0,17,423,0,1,0,0,10,11,61,14,0,89,9,5,56,7,58,0
08-Sep-20,2020-09-08,Confirmed,89855,33,10601,221,2578,1667,377,2834,27,0,3609,457,1295,2286,171,1355,2676,7866,3026,38,0,1864,20131,96,42,9,25,3490,433,1964,1590,19,5684,2392,628,6622,658,3091,0
08-Sep-20,2020-09-08,Recovered,74608,38,11691,127,2166,1944,226,615,32,0,1756,448,1445,1704,85,491,1812,7803,1862,77,0,1600,13234,126,156,13,54,2787,446,2307,1445,17,6599,2346,294,5439,427,2996,0
08-Sep-20,2020-09-08,Deceased,1107,0,73,1,8,4,1,12,0,0,19,11,13,25,4,14,14,146,13,0,0,20,380,1,0,0,0,13,12,67,13,2,87,11,3,71,12,57,0
09-Sep-20,2020-09-09,Confirmed,95536,34,10418,144,2243,1498,332,2818,26,0,4039,621,1329,2294,316,1617,1601,9540,3402,40,0,1869,23577,160,121,69,130,3748,335,2137,1610,31,5584,2479,582,6568,1117,3107,0
09-Sep-20,2020-09-09,Recovered,73062,43,9842,183,2265,1702,180,1146,24,0,2623,281,1336,1828,142,620,1297,6860,2058,41,0,1341,13906,64,107,5,48,3110,386,1231,1578,16,6516,2485,311,5731,789,2967,0
